id,neighbourhood_group,room_type,price,rating,bedrooms,beds,baths,reviews_per_month,price_pred,residual,RPI,EI,RPI_by_neigh_group
1312228,Brooklyn,Private room,55,5,1,1,1,0.03,99.10158635725537,-44.10158636,-0.427114954,0.001473839,-0.463175559
45277537,Manhattan,Entire home/apt,144,4.67,2,1,1,0.24,216.61148141612205,-72.61148142,-0.703227527,0.003047165,-0.568112331
971353993633883038,Manhattan,Entire home/apt,187,4.17,1,2,1,1.67,181.6197710720142,5.380228927985797,0.05210643,0.021992580815818858,0.042094919
3857863,Manhattan,Private room,120,4.64,1,1,1,1.38,127.5659094110733,-7.565909411,-0.073274304,0.018150503444380624,-0.059195686
40896611,Manhattan,Entire home/apt,85,4.91,0,1,1,0.24,161.4445388496784,-76.44453885,-0.740349914,0.003047165,-0.598102178
49584983,Manhattan,Entire home/apt,115,5,1,1,1,0.16,197.73174590751086,-82.73174591,-0.801240244,0.001987281,-0.647293294
45457047,Manhattan,Entire home/apt,105,4.33,0,1,1,0.1,137.40564956742048,-32.40564957,-0.313842169,0.001192369,-0.253541847
45847112,Manhattan,Entire home/apt,130,4.5,2,2,1,0.26,227.85410472940166,-97.85410473,-0.947697234,0.003312136,-0.765610651
19280212,Brooklyn,Private room,90,4.79,1,1,1,0.24,90.39785058264476,-0.397850583,-0.003853103,0.016949152541123863,-0.004178414
895681617796889995,Brooklyn,Entire home/apt,292,4.67,1,1,1,1.71,140.6694338799723,151.3305661200277,1.4656059581160934,0.12527634486917638,1.5893446329075744
17367484,Queens,Private room,120,,1,2,1,0.22,,,,0.012605042016050116,
22066430,Brooklyn,Entire home/apt,160,4.71,0,1,1,0.67,109.77025373023213,50.22974626976787,0.48646494422842457,0.048636698596268485,0.527536371
929978463825862773,Manhattan,Entire home/apt,100,,1,1,1,0.23,,,,0.002914679,
26448665,Queens,Private room,70,,1,1,1,0.02,,,,0.00060024,
28224871,Manhattan,Entire home/apt,164,3.2,2,3,1,0.08,192.2623403031098,-28.2623403,-0.273715056,0.000927398,-0.22112459
29923599,Manhattan,Hotel room,1000,,0,2,1,0.02,,,,0.000132485,
23053827,Queens,Private room,45,,1,1,1,0.02,,,,0.00060024,
34718504,Manhattan,Entire home/apt,425,,2,2,2,0.02,,,,0.000132485,
39022484,Manhattan,Private room,196,4.8,1,1,1,0.1,134.19732714410998,61.80267285589002,0.5985464000263726,0.001192369,0.48354419782695346
34511726,Brooklyn,Entire home/apt,120,4.65,1,1,1,0.47,139.84050666334272,-19.84050666,-0.192151298,0.033898305082247726,-0.208374313
35376453,Brooklyn,Entire home/apt,100,,1,2,1,0.02,,,,0.00073692,
34621385,Brooklyn,Entire home/apt,220,5,2,2,1,0.21,205.1922721919908,14.80772780800919,0.14340985207424364,0.014738394,0.15551770749705116
36819630,Brooklyn,Entire home/apt,84,4.75,1,1,1,0.08,143.98514274649062,-59.98514275,-0.580943988,0.005158438,-0.629992123
35574095,Manhattan,Private room,200,,1,1,1,0.02,,,,0.000132485,
950726818995939836,Manhattan,Private room,261,,1,1,1,0.5,,,,0.006491786,
40658238,Queens,Private room,85,,1,2,1,0.02,,,,0.00060024,
39558009,Manhattan,Private room,70,,1,1,1.5,0.02,,,,0.000132485,
39899915,Bronx,Private room,60,4.89,1,1,1,0.18,65.18743735325114,-5.187437353,-0.050239283,0.023129252,-0.077829776
7070705,Brooklyn,Private room,90,4.43,1,1,1,0.09,75.47716068331223,14.522839316687765,0.14065076459453246,0.005895357,0.15252567484781285
593512409390835064,Manhattan,Entire home/apt,75,,1,1,1,0.17,,,,0.002119767,
45938560,Brooklyn,Private room,106,5,1,1,1,0.22,99.10158635725537,6.898413642744629,0.066809742,0.015475313,0.072450378
46156111,Brooklyn,Private room,36,,1,1,2,0.03,,,,0.001473839,
952770872245256198,Brooklyn,Private room,220,4.33,1,1,1,0.94,71.33252460016433,148.66747539983567,1.4398144625406302,0.06853353,1.5613756042334461
48194167,Bronx,Private room,55,,1,1,1,0.06,,,,0.006802721,
661761693245194085,Queens,Private room,69,4.82,1,1,1,1.54,68.37381215,0.6261878524645965,0.006064503,0.091836735,0.008812451
235951,Manhattan,Entire home/apt,188,4.69,1,1,1,1.04,184.88337404975232,3.1166259502476805,0.030183893,0.013645998939935799,0.024384486
48298348,Queens,Private room,99,5,1,1,1,0.18,75.83415709720164,23.16584290279836,0.2243565080976336,0.010204082,0.3260169433744183
367810,Brooklyn,Private room,180,5,2,1,1,0.12,131.6586209402547,48.34137905974529,0.46817648932417893,0.008106116,0.5077038520758572
271694,Manhattan,Entire home/apt,125,4.11,1,1,1,0.13,160.8444847674944,-35.84448477,-0.347146593,0.001589825,-0.280447298
13213869,Manhattan,Private room,85,4.9,1,1,1.5,0.11,163.23805596304223,-78.23805596,-0.757719765,0.001324854,-0.612134658
13325767,Brooklyn,Private room,75,4.33,1,1,1,0.11,71.33252460016433,3.6674753998356664,0.035518758272440644,0.007369197,0.038517547991119935
48676880,Queens,Private room,100,,1,1,1,0.03,,,,0.00120048,
47942202,Brooklyn,Private room,38,4.5,1,1,1,0.12,78.37840594,-40.37840594,-0.391056704,0.008106116,-0.424072971
881361770950607277,Queens,Private room,121,4.67,0,3,1,0.39,66.17683275,54.82316725,0.5309512983783039,0.022809124,0.7715359846063979
39125813,Staten Island,Entire home/apt,118,5,1,3,1,0.15,152.2253484093571,-34.22534841,-0.331465584,0.014522821575256967,-0.474892514
1126944,Brooklyn,Entire home/apt,109,4.67,3,5,3,0.03,378.5218926076324,-269.5218926,-2.610265076,0.001473839,-2.830645417
53832868,Staten Island,Entire home/apt,75,4.74,1,2,1,1.43,123.16078993854146,-48.16078994,-0.46642752,0.14730290454903494,-0.668253201
1027808,Manhattan,Entire home/apt,450,4.87,2,1,2,0.42,274.6929390539865,175.3070609460135,1.6978134663060267,0.005431902,1.3716026870908726
1203627,Queens,Private room,90,3.67,1,1,1,0.02,20.71049719133433,69.28950280866567,0.671054835,0.00060024,0.9751232453916562
1146653,Manhattan,Entire home/apt,1000,4.9,2,1,1,0.18,226.14414440736226,773.8558555926377,7.494637611941593,0.002252252,6.0546492835146895
843491,Queens,Private room,98,4.75,1,1,1,0.12,65.47256688933184,32.527433110668156,0.3150216178495695,0.006602641,0.4577642334470811
20801864,Bronx,Private room,114,4.87,2,1,1,0.2,96.91554472,17.084455280379103,0.1654594976551984,0.025850340132537366,0.25632682236246634
3840324,Brooklyn,Entire home/apt,120,4.94,1,1,1,0.16,151.8599513044717,-31.8599513,-0.308557191,0.011053795135515564,-0.334608162
4089102,Brooklyn,Entire home/apt,170,4.66,2,2,1,2.64,191.10050950928792,-21.10050951,-0.204354171,0.19380987470937291,-0.221607454
847982758332013388,Brooklyn,Private room,100,4.58,1,2,1,2.22,99.98261946266518,0.017380537334815926,0.000168327,0.16285924832992935,0.000182539
48851559,Queens,Entire home/apt,168,,1,1,1,0.04,,,,0.00180072,
48867046,Manhattan,Entire home/apt,80,5,0,1,1,0.27,165.17471132451152,-85.17471132,-0.824899871,0.003444621,-0.666407059
3359510,Brooklyn,Hotel room,135,4.95,0,2,1,0.19,215.16091599940674,-80.160916,-0.776342276,0.013264554162618677,-0.841887564
724798950643635174,Brooklyn,Entire home/apt,100,4.78,1,1,1,3.75,145.2285336,-45.22853357,-0.43802921,0.2756079587121881,-0.475011288
3394517,Manhattan,Private room,49,4.75,3,1,1.5,0.74,222.13517100431898,-173.135171,-1.676779151,0.009671436,-1.354609817
681231713021457400,Brooklyn,Entire home/apt,120,4.83,2,3,1,3.45,216.43489550527042,-96.43489551,-0.933952479,0.253500368,-1.012804535
49057864,Manhattan,Private room,65,,1,1,1,0.03,,,,0.000264971,
43197566,Staten Island,Entire home/apt,160,4.73,2,4,1,1.49,191.88037022248815,-31.88037022,-0.308754945,0.1535269709384308,-0.442354859
4847177,Brooklyn,Entire home/apt,140,,2,2,1,0.01,,,,0,
807172063275763015,Queens,Entire home/apt,900,4.5,6,8,4,1.4,550.5373852,349.4626148,3.384474819165881,0.083433373,4.918048265
49124837,Manhattan,Private room,999,4.8,0,1,1,0.31,101.64029256111064,897.3597074388894,8.690747464412395,0.003974563,7.0209435910243805
6523409,Brooklyn,Private room,99,4.53,1,1,1,0.97,79.62179676646018,19.37820323353982,0.18767398315380218,0.070744289,0.20351898558413317
839839486162945362,Brooklyn,Entire home/apt,95,,1,3,1,0.15,,,,0.010316875459814525,
648733025832739455,Bronx,Entire home/apt,123,4.15,1,1,1,1.86,89.76227693506162,33.23772306493838,0.3219006325500283,0.25170068023786385,0.498682562
702182051146913189,Queens,Entire home/apt,418,,3,6,1,0.2,,,,0.011404561824045345,
722328771203163875,Queens,Private room,130,4.79,2,4,1,2.75,154.55296986948352,-24.55296987,-0.237790553,0.16446578630465392,-0.345538223
25476838,Bronx,Entire home/apt,130,5,1,2,1,0.68,143.28018829644998,-13.2801883,-0.128615941,0.091156463,-0.199249459
702005190750685766,Bronx,Entire home/apt,191,4.45,2,2,1,2.45,153.04172442213576,37.95827557786424,0.36761822989950554,0.33197278907047995,0.5695074265788966
762599172570463796,Queens,Entire home/apt,60,4.58,0,2,1,0.94,99.40330221671717,-39.40330222,-0.381613021,0.055822329,-0.554529537
620503641723291705,Bronx,Entire home/apt,120,5,2,3,1,0.26,194.12572753408034,-74.12572753,-0.717892695,0.034013605437549166,-1.11214621
995731222790857879,Brooklyn,Entire home/apt,460,4.67,5,9,3.5,2.17,541.6860731279396,-81.68607313,-0.791113114,0.15917464995142414,-0.85790548
49275777,Brooklyn,Entire home/apt,200,4.46,1,2,1,0.4,150.25420275999275,49.74579724000725,0.4817779956520273,0.028739867352340468,0.5224537109734098
564552665997526321,Queens,Private room,70,4.42,1,1,1,2.32,51.79526781494371,18.204732185056287,0.17630915313677795,0.13865546217655128,0.25619836786536604
28838614,Queens,Entire home/apt,88,4.81,1,2,1,0.99,141.4929997909567,-53.49299979,-0.518068895,0.058823529,-0.752816306
52553133,Manhattan,Entire home/apt,174,3.84,1,1,1,1.11,149.6539673,24.346032657004997,0.23578640742214194,0.014573397,0.19048339315116988
52553514,Manhattan,Entire home/apt,179,4.27,1,1,1,0.96,167.47590250053105,11.524097499468951,0.11160855595915475,0.012586116,0.090164555
52553544,Manhattan,Entire home/apt,172,4.21,1,1,1,1.41,164.9891208506423,7.010879149357692,0.067898948,0.01854796,0.054853128
49732450,Brooklyn,Private room,95,5,1,1,1,0.13,99.10158635725537,-4.101586357,-0.039723035,0.008843036,-0.043076785
52566357,Brooklyn,Entire home/apt,125,4.93,1,1,1,1.56,151.44548769615687,-26.4454877,-0.256119205,0.11422254973366083,-0.277742924
50504090,Brooklyn,Private room,50,4.61,1,1,1,2.38,82.93750563297851,-32.93750563,-0.318993087,0.17464996314114592,-0.345925143
50802956,Manhattan,Private room,179,4.77,1,2,1,1.73,151.24244097379665,27.757559026203353,0.26882635104464475,0.022787493375426772,0.2171751801780182
848096495893199846,Queens,Private room,30,,1,1,1,0.38,,,,0.022208884,
15158194,Manhattan,Entire home/apt,84,4.4,1,1,1,0.12,172.86392940862336,-88.86392941,-0.860629202,0.00145734,-0.695271506
849085936171946701,Brooklyn,Entire home/apt,120,,1,1,1,0.18,,,,0.012527634486917637,
945007284377459483,Manhattan,Entire home/apt,74,,1,1,1,0.56,,,,0.007286698,
1025490208137991575,Manhattan,Entire home/apt,428,5,1,1,1,3,197.73174590751086,230.26825409248914,2.230101517596027,0.039613142553794216,1.801619138217388
50915627,Manhattan,Entire home/apt,275,4.75,1,1,1,0.14,187.37015569964106,87.62984430035894,0.8486773373564812,0.001722311,0.6856160228979268
51143675,Brooklyn,Entire home/apt,250,4.53,2,10,1,1.05,332.02051983824407,-82.02051984,-0.794352163,0.076639646,-0.861417996
51901717,Manhattan,Entire home/apt,325,,1,1,1.5,0.07,,,,0.000794913,
51821915,Manhattan,Entire home/apt,348,,1,2,1,0.04,,,,0.000397456,
51196430,Queens,Private room,56,,1,1,1,0.03,,,,0.00120048,
53384597,Queens,Entire home/apt,120,,1,1,1,0.04,,,,0.00180072,
9548422,Brooklyn,Private room,45,,1,1,1,0.02,,,,0.00073692,
602019372802508438,Bronx,Private room,45,4.94,1,1,1,0.8,67.25975539482512,-22.25975539,-0.215581234,0.10748299318265538,-0.333974497
681164404044413348,Brooklyn,Entire home/apt,89,4.67,1,1,1,0.47,140.6694338799723,-51.66943388,-0.500408028,0.033898305082247726,-0.542656646
13187006,Queens,Entire home/apt,116,4.58,1,3,1,0.27,150.24884145434754,-34.24884145,-0.33169311,0.015606242,-0.481989913
9725508,Brooklyn,Entire home/apt,95,4.76,0,2,1,0.27,130.13107642643715,-35.13107643,-0.340237377,0.019159911568226978,-0.368963054
831167886889726935,Brooklyn,Private room,40,5,1,1,1,1.29,99.10158635725537,-59.10158636,-0.572386923,0.094325718,-0.620712599
583428565614956095,Manhattan,Entire home/apt,200,4.7,0,1,1,2.52,152.7408030750678,47.25919692493221,0.45769577399208383,0.033253842,0.3697560220461407
41567947,Brooklyn,Entire home/apt,100,5,0,2,1,0.42,140.07820302599217,-40.07820303,-0.388149299,0.030213707,-0.420920099
1001737519563399181,Brooklyn,Entire home/apt,108,,1,2,1,0.81,,,,0.058953574,
39702571,Brooklyn,Private room,123,4.86,1,1,1,1.01,93.29909584084831,29.70090415915169,0.28764725602471264,0.073691968,0.31193283569963765
42888442,Manhattan,Entire home/apt,206,4.6,2,2,1,0.24,231.99874081254956,-25.99874081,-0.251792552,0.003047165,-0.203414184
53662451,Brooklyn,Entire home/apt,225,,1,1,1.5,0.14,,,,0.009579956,
898904640609152150,Brooklyn,Entire home/apt,103,4.96,2,3,1,3.84,221.8229224133627,-118.8229224,-1.150775997,0.2822402357934974,-1.247934101
945577590097526499,Brooklyn,Private room,80,,1,1,1,0.36,,,,0.025792188649536314,
46070335,Brooklyn,Private room,35,,1,1,2,0.03,,,,0.001473839,
26641779,Brooklyn,Entire home/apt,350,4.94,2,2,1,1.87,202.7054905421021,147.2945094578979,1.4265175647863562,0.13706706,1.5469560715049893
43744465,Brooklyn,Private room,75,,1,2,1,0.03,,,,0.001473839,
83243,Brooklyn,Entire home/apt,77,4.43,1,2,1,1.6,149.01081193504834,-72.01081194,-0.697410165,0.11717022843646498,-0.756291345
592160838482377458,Brooklyn,Entire home/apt,100,5,1,1,1,0.36,154.34673295436042,-54.34673295,-0.526337128,0.025792188649536314,-0.570774897
741856106447591515,Manhattan,Entire home/apt,119,,0,1,1,0.19,,,,0.002384738,
648686501635596386,Brooklyn,Entire home/apt,145,4.69,3,3,1,1.38,243.18943957186266,-98.18943957,-0.950944884,0.10095799557104214,-1.03123158
32354513,Brooklyn,Entire home/apt,107,4.64,0,2,1,3.86,125.15751312665964,-18.15751313,-0.175851846,0.2837140751448995,-0.190698725
809230341084700820,Brooklyn,Private room,49,,1,1,1,0.1,,,,0.006632277,
51288172,Manhattan,Private room,83,5,1,1,1,0.12,142.4865993104058,-59.48659931,-0.576115696,0.00145734,-0.465423235
49755231,Brooklyn,Private room,74,,1,1,2,0.06,,,,0.003684598,
692125334129380493,Queens,Private room,80,4.56,1,2,1.5,2.59,100.78235572176615,-20.78235572,-0.201272916,0.15486194476861573,-0.292473713
29990168,Brooklyn,Entire home/apt,135,4.67,1,2,1,0.15,158.95793853460336,-23.95793853,-0.232027794,0.010316875459814525,-0.251617515
52855744,Brooklyn,Entire home/apt,200,,1,1,1,0.04,,,,0.002210759,
44189936,Manhattan,Entire home/apt,175,,1,1,1,0.07,,,,0.000794913,
836471236610126498,Brooklyn,Entire home/apt,182,4.81,2,2,1,1.74,197.31746363400975,-15.31746363,-0.148346541,0.1274871038962795,-0.160871192
800975213816402823,Manhattan,Private room,29,3.6,1,1,1,0.43,84.46169414633498,-55.46169415,-0.537135302,0.005564388,-0.433932372
17434977,Brooklyn,Entire home/apt,89,4.76,0,2,1,0.21,130.13107642643715,-41.13107643,-0.398346165,0.014738394,-0.43197787
731800309107118826,Brooklyn,Private room,105,4.73,1,2,1,3.08,106.19957358738708,-1.199573587,-0.011617628,0.22623434044021856,-0.012598485
700850368069608837,Brooklyn,Private room,150,4.6,1,1,1.5,2.49,107.4191348,42.58086524,0.41238707682711007,0.18275607957385737,0.44720423221946676
46695446,Brooklyn,Private room,45,4.33,1,1,1.5,0.08,96.22861733594864,-51.22861734,-0.496138809,0.005158438,-0.538026984
857967724039296308,Manhattan,Private room,40,3,1,1,1,0.33,59.59387764744747,-19.59387765,-0.189762746,0.004239534,-0.153302526
661479822799553764,Brooklyn,Entire home/apt,167,3.82,3,3,2,0.69,256.9232911200444,-89.92329112,-0.870888906,0.050110538,-0.944416609
923900704452428974,Brooklyn,Entire home/apt,110,,1,1,1,0.34,,,,0.024318349298134243,
875889124002067051,Manhattan,Entire home/apt,167,,2,3,1,0.44,,,,0.005696873,
53494944,Brooklyn,Private room,91,4.78,1,1,1,1.99,89.98338697432997,1.0166130256700256,0.009845692,0.14591009578880543,0.010676947146376453
896536679580590826,Brooklyn,Private room,100,5,1,1,1,0.75,99.10158635725537,0.8984136427446288,0.008700955,0.054532056,0.009435562
53364824,Manhattan,Entire home/apt,229,5,1,1,1,0.28,197.73174590751086,31.268254092489144,0.30282672346244244,0.003577107,0.24464286322791554
50652330,Brooklyn,Private room,40,,1,1,1,0.09,,,,0.005895357,
18971993,Manhattan,Private room,55,4.78,1,1,1,1.78,133.3683999274804,-78.36839993,-0.75898212,0.023449920508433364,-0.613154469
50971404,Brooklyn,Entire home/apt,205,4.9,3,6,1,1.09,306.75868931036644,-101.7586893,-0.985512347,0.079587325,-1.068717516
792071572004799347,Brooklyn,Private room,59,,1,1,2,0.7,,,,0.050847458,
993472908889992230,Manhattan,Private room,50,4.6,3,1,3,1.61,290.6064951,-240.6064951,-2.330225293,0.021197668,-1.88250555
53340040,Brooklyn,Entire home/apt,130,5,1,1,1,0.16,154.34673295436042,-24.34673295,-0.23579319,0.011053795135515564,-0.255700817
706103073370158062,Manhattan,Private room,50,4.86,1,1,1,4.79,136.68410879399875,-86.68410879,-0.83951808,0.063328034,-0.678216587
1016229130708200152,Manhattan,Private room,85,4.4,1,1,1,4.92,117.61878281151832,-32.61878281,-0.315906321,0.065050344,-0.255209402
549267401307239917,Manhattan,Private room,41,,1,1,1,0.06,,,,0.000662427,
670935545121631494,Manhattan,Private room,115,5,1,1,1,0.32,142.4865993104058,-27.48659931,-0.266202161,0.004107048,-0.215055191
50879115,Manhattan,Private room,88,4.87,1,1,1,3.74,137.09857240231352,-49.0985724,-0.475509754,0.049417064122291784,-0.384147298
48547934,Brooklyn,Private room,29,4.33,1,1,1.5,0.62,96.22861733594864,-67.22861734,-0.651095576,0.044952100217763295,-0.706066493
51966299,Manhattan,Private room,65,,0,1,1,0.04,,,,0.000397456,
986778683331694713,Manhattan,Entire home/apt,109,4.6,1,3,1,3.16,217.73021088418128,-108.7302109,-1.053030125,0.041732909,-0.85070532
52967909,Brooklyn,Private room,106,4.76,1,2,1,1.45,107.44296441233143,-1.442964412,-0.013974819,0.10611643330094941,-0.01515469
45578986,Manhattan,Entire home/apt,95,4.8,0,1,1,0.22,156.8854391582157,-61.88543916,-0.599347975,0.002782194,-0.484191761
18359018,Manhattan,Entire home/apt,100,4.64,0,1,1,0.16,150.2540214,-50.25402143,-0.486700044,0.001987281,-0.393187533
9324841,Brooklyn,Entire home/apt,300,5,1,1,1,0.1,154.34673295436042,145.65326704563958,1.4106224636194795,0.006632277,1.5297189733687535
37002006,Brooklyn,Entire home/apt,270,4.94,1,1,1,1.67,151.8599513044717,118.1400486955283,1.1441625026563487,0.12232866616637224,1.240762240833435
15343302,Manhattan,Entire home/apt,250,5,2,2,1,0.26,248.57728514514125,1.4227148548587536,0.013778705924704095,0.003312136,0.011131322990438631
5231817,Manhattan,Entire home/apt,119,4.43,1,1,1,0.14,174.10732023356772,-55.10732023,-0.533703263,0.001722311,-0.43115975
870420092221946863,Manhattan,Entire home/apt,92,,2,2,1,1,,,,0.013116057233530525,
744749403071337881,Manhattan,Entire home/apt,200,,2,3,2,0.73,,,,0.009538951,
4472978,Manhattan,Entire home/apt,245,4.92,0,1,1,3.34,161.85900245799317,83.14099754200683,0.8052037634263292,0.044117647,0.6504952796576372
803164825503033179,Manhattan,Entire home/apt,950,5,3,3,3,0.76,399.0071953259088,550.9928046740912,5.336253990941472,0.009936407,4.310968465163194
45378043,Manhattan,Private room,92,,1,1,0,0.13,,,,0.001589825,
859283264753786335,Manhattan,Entire home/apt,318,4.8,3,3,2,1.1,340.92573768804436,-22.92573769,-0.222031138,0.014440911499543711,-0.179371003
762913725556641417,Queens,Entire home/apt,100,4.81,1,2,1,1.59,141.4929997909567,-41.49299979,-0.40185132,0.094837935,-0.583938215
656572443194920483,Brooklyn,Private room,50,4.85,1,1,1,2.23,92.88463223253349,-42.88463223,-0.415328999,0.16359616800563037,-0.450394536
46335178,Manhattan,Entire home/apt,95,4.6,0,1,1,0.16,148.59616699191983,-53.59616699,-0.519068049,0.001987281,-0.419336485
529737934145319533,Brooklyn,Private room,72,4.91,1,1,1.5,2.05,120.26750661820657,-48.26750662,-0.46746105,0.15033161384301166,-0.506928009
984445638191850238,Manhattan,Entire home/apt,175,,1,1,1,0.83,,,,0.010863805,
707396,Manhattan,Private room,499,4.87,2,3,1,1.03,206.23261629457497,292.7673837,2.835392960602556,0.013513514,2.2906124146738356
993725705481168852,Manhattan,Private room,83,4,1,1,1,2.07,101.04023847892665,-18.04023848,-0.174716065,0.027291997879871598,-0.141146851
51510371,Brooklyn,Private room,53,4.64,1,1,1,0.89,84.18089645792287,-31.18089646,-0.301980682,0.064848931,-0.327476409
699739396985754578,Queens,Entire home/apt,169,4.74,1,1,1,2.14,120.3032498781221,48.69675012,0.4716181862619309,0.12785114044850834,0.685317849
651449714253705996,Manhattan,Entire home/apt,99,4.93,1,1,1,4.1,194.8305006493073,-95.83050065,-0.928099037,0.054186539,-0.74977797
912574354751697614,Manhattan,Private room,40,,1,1,2,0.25,,,,0.00317965,
721762,Manhattan,Entire home/apt,89,4.71,1,1,1,0.7,185.7123012663819,-96.71230127,-0.936639098,0.009141494,-0.756677179
12190880,Manhattan,Private room,90,4.87,1,1,1,1.19,137.09857240231352,-47.0985724,-0.456140158,0.015633280338955575,-0.368499296
1006790907208361631,Manhattan,Entire home/apt,149,4.86,1,1,1,3.44,191.9292553911038,-42.92925539,-0.415761165,0.045442501324252225,-0.335878554
318021,Manhattan,Private room,110,4.97,1,1,1,0.67,141.24320848546142,-31.24320849,-0.302584162,0.008744038,-0.244446906
49835791,Brooklyn,Entire home/apt,165,4.82,1,1,1,4.92,146.8863880046942,18.113611995305803,0.1754266725089248,0.36182756076920947,0.1902376548600081
52824025,Brooklyn,Entire home/apt,390,4.82,2,2,1,0.83,197.7319272423246,192.2680727576754,1.8620774389071222,0.060427413,2.0192895417738885
50695926,Brooklyn,Private room,31,,1,1,1,0.05,,,,0.002947679,
198478,Manhattan,Private room,70,4.83,1,1,1,0.38,135.44071796905436,-65.44071797,-0.633780132,0.004901961,-0.512008268
8664611,Staten Island,Entire home/apt,86,4.89,0,3,1,2.29,115.10921413489504,-29.10921413,-0.281916858,0.23651452279704208,-0.403903789
811019070484969678,Brooklyn,Private room,140,5,1,1,1,0.36,99.10158635725537,40.89841364274463,0.3960928730337601,0.025792188649536314,0.42953433588542633
878968737926148644,Manhattan,Private room,51,,1,1,1.5,0.3,,,,0.003842077,
776013736440101802,Manhattan,Private room,80,5,1,1,1,0.25,142.4865993104058,-62.48659931,-0.60517009,0.00317965,-0.488895239
40347199,Brooklyn,Entire home/apt,599,4.81,4,7,3,2.48,453.4584270163009,145.5415729836991,1.4095407291962017,0.18201915989815629,1.5285459099062673
15381675,Brooklyn,Private room,104,4.93,1,1,1,1.07,96.20034109905183,7.799658900948174,0.075538121,0.078113486,0.081915679
846546411200661715,Manhattan,Entire home/apt,254,4.63,2,3,1,4.3,251.5306363,2.4693637078750044,0.023915289,0.056836248,0.019320305062756452
43725737,Brooklyn,Entire home/apt,285,4.38,2,5,2,2.12,284.1532279119355,0.8467720880644833,0.008200817,0.15549005157291895,0.008893198
53292314,Manhattan,Entire home/apt,189,5,1,1,1,0.57,197.73174590751086,-8.731745908,-0.084565195,0.007419184,-0.068317192
6685220,Brooklyn,Private room,40,,5,1,2,1,,,,0.072955048,
33276141,Queens,Private room,50,,1,2,2,0.03,,,,0.00120048,
3780113,Manhattan,Entire home/apt,120,4.72,1,2,1,1.28,204.41526952932773,-84.41526953,-0.81754483,0.016825649,-0.660465185
940600395412265432,Bronx,Private room,51,4.83,1,1,1,2.25,62.7006557,-11.7006557,-0.113318486,0.30476190472044057,-0.175550923
51307520,Manhattan,Private room,72,4.25,1,1,1,0.21,111.40182868679645,-39.40182869,-0.38159875,0.002649709,-0.308279962
647623852337935394,Brooklyn,Private room,130,4.83,1,1,1,1.54,92.05570501590392,37.944294984096075,0.3674828306734934,0.11274871038225875,0.3985087952066765
892715489775350685,Manhattan,Entire home/apt,508,4.86,4,6,2.5,0.91,455.73116062060996,52.268839379390045,0.5062131490177023,0.011923688,0.4089514715324265
52611423,Queens,Private room,90,4.77,1,1,1,4.47,66.30149410596141,23.69850589403859,0.22951524154881497,0.2677070828170644,0.33351320245643884
47812540,Queens,Private room,57,5,1,1,1,0.13,75.83415709720164,-18.8341571,-0.182405006,0.007202881,-0.265056374
4058515,Brooklyn,Entire home/apt,100,5,0,1,1,0.07,121.78969837136111,-21.78969837,-0.211028826,0.004421518,-0.228845639
176135,Brooklyn,Entire home/apt,112,4.68,1,1,1,0.21,141.08389748828708,-29.08389749,-0.281671671,0.014738394,-0.305452742
3791325,Brooklyn,Entire home/apt,250,4.87,1,2,1,0.34,167.24721070089922,82.75278929910078,0.8014440450271949,0.024318349298134243,0.8691086335218033
623052451160158796,Brooklyn,Entire home/apt,94,,1,1,1,0.19,,,,0.013264554162618677,
646458,Brooklyn,Private room,100,4.86,1,1,1,0.06,93.29909584084831,6.7009041591516905,0.064896903,0.003684598,0.070376041
49733510,Brooklyn,Entire home/apt,159,4.99,2,2,1,4.72,204.77780858367603,-45.77780858,-0.443348827,0.3470891672551887,-0.480780032
707496211211601591,Queens,Entire home/apt,115,4.61,1,3,1,2.8,151.49223227929193,-36.49223228,-0.353419897,0.16746698678466584,-0.513561543
563661194907410818,Brooklyn,Private room,60,4.2,1,1,1,0.87,65.94449769207205,-5.944497692,-0.057571259,0.063375092,-0.062431905
4452723,Queens,Entire home/apt,95,4.72,2,2,1,0.16,170.31986189912288,-75.3198619,-0.729457645,0.009003601,-1.05998954
31473340,Brooklyn,Private room,61,4.78,1,2,1,2.06,108.27189162896104,-47.27189163,-0.45781872,0.15106853351871272,-0.496471593
27731269,Brooklyn,Private room,170,4.9,1,2,1,2.48,113.24545492873854,56.75454507126146,0.5496563023536085,0.18201915989815629,0.5960628702768332
811509208342037066,Manhattan,Entire home/apt,99,4,0,1,1,0.42,123.72835049303234,-24.72835049,-0.239489078,0.005431902,-0.193474648
43381881,Brooklyn,Private room,50,4,1,1,1,0.19,57.65522553,-7.655225526,-0.074139313,0.013264554162618677,-0.080398771
892089187412452932,Manhattan,Entire home/apt,183,,1,1,1,0.27,,,,0.003444621,
51023989,Manhattan,Entire home/apt,170,4.81,1,1,1,0.86,189.8569373495298,-19.85693735,-0.192310426,0.011261261261112066,-0.155360705
547539781253911739,Brooklyn,Private room,75,4.7,1,1,2,2.25,136.45986357938023,-61.45986358,-0.595226361,0.16507000735703242,-0.645480334
776027620120107434,Manhattan,Entire home/apt,230,,3,3,2,0.3,,,,0.003842077,
689892790771456013,Brooklyn,Entire home/apt,87,4.54,1,3,1,4.76,171.85841628114213,-84.85841628,-0.821836617,0.35003684595799284,-0.891222916
